X,Y,Test or train,Raw prediction,Cumulative prediction,Cloglog prediction
-76.05,-5.8333,train,1.9810126296478304E-4,37.80322484999353,0.48883610145410783
-74.5333,-8.3833,train,1.978825255894865E-4,37.77218349813323,0.4884572042301044
-66.2167,5.3,train,7.880615276696153E-5,16.91025845262655,0.23429219496801024
-67.6833,10.3667,train,1.2642392387041668E-4,24.50565282033779,0.3483574536202848
-77.1667,7.6667,test,0.004735911794328496,99.93361116332623,0.9999998921828169
-55.1333,-2.8333,test,5.1718669774074197E-5,10.738433087902818,0.1607076671468991
-77.4333,7.9833,test,0.0022834669641699002,91.51365964548731,0.9995628391828362
-65.1333,-16.8,test,7.049548423565657E-5,15.353594205645807,0.21242948938586415
-55.1,-3.0833,test,5.083514727654635E-5,10.534614334335016,0.1581919704576149
-79.9333,9.25,test,0.0045032135345030155,99.52265572808892,0.9999997628485798
-74.7333,9.1167,test,2.7474098888406875E-4,51.8621659530228,0.6057148494823154
-55.5,-3.6667,test,5.276797821583146E-5,11.115670030106378,0.1636856496478527
-77.0833,3.6833,test,0.0010906164988082655,77.55047340952245,0.9751387948016966
-77.1333,-0.7,test,3.330256737537366E-4,60.6235275989119,0.6763586685356902
-76.6667,5.7,test,0.0027885070982868027,93.49002098667005,0.9999209970338798
-79.35,9.2333,test,5.701609587025855E-4,71.37919781994194,0.8550565380362036
-76.7167,8.1,test,0.0027529787205738793,93.4111647288444,0.9999108930588932
-77.6,8.0,test,0.002370111736742125,91.70480719722066,0.9996740339327578
-84.5333,13.95,test,2.1925589542515138E-4,41.6039454221106,0.5241849227589221
-76.9333,4.0,test,8.525163225382388E-4,74.96854956166824,0.9443061754476663
-82.7833,9.6,test,4.5161253235137555E-4,68.53957344681163,0.7834276372553569
-79.6,8.9,test,0.003447018223702555,97.43981566204846,0.9999915108487176
-81.8,8.9333,test,0.0014646035372450615,82.02620416203749,0.9929963377576799
-73.6167,4.15,test,5.891274936208965E-4,71.5774000344062,0.8640761364894167
-75.5833,6.25,test,2.8479370224537674E-4,53.61423625166301,0.6189155641419934
-52.6667,-3.8333,test,5.17968274844551E-5,10.758936255238888,0.16092984713414904
-75.1,-6.7333,test,1.7699539018129731E-4,33.947123304611345,0.45095187287095795
-78.3667,7.9667,test,0.0024620104127490773,91.90754872952115,0.9997612330604467
-78.15,1.6833,test,3.6550284612437605E-4,63.591479267594885,0.7100756647179118
-76.2667,7.0167,test,3.3742795603358146E-4,61.03092691376339,0.6811492142618216
-49.6833,-2.6833,test,1.0939627401489978E-4,21.752983862169305,0.3096649403817894
-52.2,-1.7,test,7.436362518077573E-5,16.09995561253834,0.22268192023184918
-77.7667,7.1167,test,0.003097248645547692,95.40333756263216,0.9999722391119121
-72.5167,7.9,test,6.873531016736739E-4,73.27610167908142,0.9025482721532029
-82.4,9.3,test,7.097897064824177E-4,73.45508521208833,0.9096804894599524
-82.25,9.1833,test,2.3241131166198758E-4,44.25370213328923,0.5449235102350242
-65.3833,-10.3833,test,2.464817424593996E-5,3.2270732046610213,0.08010460215542337
-55.0,-2.4333,test,4.888907219140419E-5,9.861909724464203,0.1526241876420238
-79.15,-0.25,test,9.570142912065378E-5,19.589011112692056,0.27688508526618805
-60.0167,-3.1333,test,2.9247740453181226E-4,54.724257600725984,0.6287066158384301
-84.4333,12.15,test,5.517967735909447E-4,71.01943889148974,0.8457534733019825
-66.8333,10.3667,test,2.36812145641426E-4,45.13665422160529,0.5516573623042393
-54.9833,-2.75,test,3.101322575360034E-5,4.774181199952914,0.09972663965732964
-59.1333,-3.7,test,1.5484322904875988E-4,29.78749912239623,0.40816598940149496
